text,label
"RT @wokeup777: Salvini: ""Es gibt keine extrem Rechte hier, nur Politiker mit gesundem Menschenverstand. Die wahren Extremisten sind Merkel,…",offensive
Wir sind heute mit Sack und Pack von Ottensheim nach Schlierbach übersiedelt (privat und beruflich!) ... myTrans ha… https://t.co/JTCqG7qJCP,none
Die Formel 1 kehrt zurück nach Zaandvoort/NL!,none
Ariiiish? Arsch? Blonder hurensohn? Nazi?,profanity
"@spdde haltet doch einfach mal das maul, wirklich ihr scheiss verräter!",profanity
@coribuhh Mein Islam verbietet Abtreibungen!! Also halt dich dran sonst nix mit Paradies,none
"RT @roterPaenda: DU DUMME SAU ICH WILL WÜRMER ! DU ZAHLSCHWEIN GIB MONETAS JEDS 
#zahlschwein #geldherrin https://t.co/PaUWwcNwHT",offensive
"@MevsimHerk hör das schon von meiner mutter ahhaha 😭😭 glaube wird eh das sein, was anderes kann ich nicht",none
"Now Playing: Aquagen - Ihr Seid So Leise! 2011 (Scheisse, Scheisse Leise) (Radio Edit)",profanity
@6ponge Bist du dumm,none
slipknot sind zurück,none
oral porno gratis deutsche lesben pornos frei techische frauen porno deutsche milf bondage https://t.co/is78YTPmx5,profanity
"@Thomas_Bareiss @welt Ein weiterer Politiker, der denkt, er wisse mehr als die Experten. Ich hoffe, Sie fahren nebe… https://t.co/Lx3pB0sHQ1",none
Ist dieses Kleid scheisse. #GNTMFinale,none
"FixiFoxy - Macht euch einfach selbst ein Bild von mir und schreibt mich an und dann sehen wir einfach, wo das hin f… https://t.co/VEIp04rNhv",none
@juliepulie3 99% dummes Geschwafel.,none
"@AstridDorothea @claudia_kade @welt Abschaum trifft auf abschaum.. 
lebe seit 2 jahren in Albanien und bekomme mit… https://t.co/Vuc5Uki6Th",none
@heinzschmidt41 wie viele deutsche Politiker,none
RT @DFB_Junioren: 🇩🇪 💪 Die deutsche #U21 reist mit 2️⃣7️⃣ Spielern ins Trainingslager nach Südtirol. Hier ist der vorläufige Kader für die…,none
"@OlafOlafson1 Kriegst du dann Señorita, Bella Donna und die Teletubbies Titelmelodie zurück? #TeamAlessio",none
"-&gt; 1,70m
-&gt; Ôkami (kA, momentan scheiß egal.)
-&gt; Kunst
-&gt; keins.
-&gt; keine Ahnung. (Japan? was weiß ich.)
-&gt; brauch… https://t.co/r34sWkzRt9",none
"@Birnendung 👍stimmt, das hört man sofort",none
"&gt; kid goku ist raus
&gt; .... auf der switch
&gt; meine reaktion https://t.co/5E2VzSVr8p",none
Haftbefehl Farid bang und wie der ganze gesellschaftliche Abschaum ( Zitat Farid Bang) sich sonst so nennt vergifte… https://t.co/vanAIKzufj,profanity
"warum werde ich jedes verfickte mal unglücklich, dieses scheiß drecksleben",profanity
"RT @Zentralrat1: ""Zurück in eine Vergangenheit, die es nie gab.""
Wenn sich Dummheit und ideologische Verblendung mit Sprachinkompetenz paar…",none
"KI im Arbeitsleben: Asiaten euphorisch, Deutsche skeptisch https://t.co/HbmuxMv0Sz https://t.co/ohn26S3mBg",none
@Dreilaender Die Linken sind lächerlich.,hateful
RT @ohnenahme: @MalteKaufmann @Nobby1949Z Ich könnte kotzen über so einen Bullshitt,profanity
RT @kimmathei: @Taddl Reiß dich zusammen du dummer Hurensohn 🤬,offensive
RT @AkenoAD: einfach zurück nach bo3 https://t.co/JMU61ks2eI,none
Lorde &gt; Billie Eilish. #SorryNotSorry,none
@alpeninitiative Die kapitalistische Warenwelt hat uns den Kopf verdreht https://t.co/wbnF4jLsbn,none
"...nicht nur dass sie mit dem Kopf gegen die Wand rennt, sie nimmt jetzt zum dritten mal Anlauf. #akk #rezovideo",offensive
"RT @NicolasTransgay: Es gibt Lesben, die Kinder zeugen können.
Es gibt Schwule, die schwanger werden können.

Repeat!",none
@_MichaelLehmann @elltra Irre Logik. Die Grünen haben ja heute in Deutschland auch nicht den Rücktritt von Merkel g… https://t.co/tW4PJ3JmrN,none
"@GermanLetsPlay Bei mir ist die Download rate mehr als nur im arsch bei Unitymedia
5minuten für vielleicht 20m/bit… https://t.co/nGB5lqlPVW",none
"@Junge_Freiheit @ErikWuensche Geht schon los! Das Wundermittel unserer Politiker, um alle Probleme der Welt zu löse… https://t.co/dZCMgWEbfs",none
"@PEitelwein @heuteshow Wie wäre es, wenn Du meine Eier leckst! DU dumme Nazi-Schlampe!",offensive
RT @noringerk: deutsche geilen sich an österreichische politik auf als gäbs in ganz deutschland keine nazis,none
"RT @4Kolner: #soisset

Hat die Kirche damals doch schon den Nazis geholfen, so verwundert mich es nicht, dass es heute erneut passiert.

""N…",hateful
"Islam, die jüdische Weltübernahmewaffe für Ihren NWO GOYIM Sklavenstaat. Haha das muss man sich mal vorstellen. Im… https://t.co/SI2SXcOund",none
@NacazaFPS Du hurensohn was spoilerst du,offensive
Ich kann garnichts mehr essen mich fuckt das so Hardcore ab damn,none
"RT @WeeberWolfgang: @michelreimon Widerwärtig, dumm und überflüssig, was dieses Revolverblatt da verbreitet!",hateful
@chiquitaflanke @Peter_Ahrens @MarcoFuchs74 @sport_thies @guek62 Wenn das Kachelmann hört,none
"RT @A_Hildering: 🥁Merkels ""Kultur"" wird ganz Europa in das 
Verderben ziehen ‼️🤔

Rot Grüne Infiltration zerstört Demokratie u. Freiheit ‼️…",hateful
"Die dicke Katze findet, es sei an der Zeit, meinen Arsch aus dem Bett zu heben. Hab ja auch lange geschlafen. 🙄 https://t.co/Q5BgGnJMJU",none
"@neothemarius @niemehrgruen Nicht zu vergessen, einen moderaten ISlam...",none
@unbequem steck mir ikea hotdogs in den arsch,profanity
@KatjaRosch Geiler Arsch,profanity
"RT @PatriziavdLahn: „Es werden immer noch zu viele deutsche Kinder geboren“, so deren Co-Vorsitzende Jana Herrmann zur Nachrichtenagentur f…",none
@headlessdrowned Er soll Gönnen jeds &gt;:(,none
"RT @fpoefails: Schon dumm, wenn man die Presse nicht wie euer heimliches Vorbild Erdogan einfach wegsperren kann, gell?
Decken diese linksl…",none
"@iheartfrankfurt oh das is echt scheiße, weil ziemlich langwierig. besser dich!",profanity
"Ugh, Schreibfehler. Aber wenn es im deutschen brillant ist und im englischen brilliant, kann man schon mal durchein… https://t.co/sS7bgWa5WK",none
Gratis racconti sesso arsch versohlen geschichten. Alte frauen finden porno bellissime gratis. https://t.co/EnFGpD2CjV,profanity
@pfefferminzboi Ihr 3 einfach Zucker,none
"Deutsche porno brutal ehe, deutsche amateur milf! Kostenlose deutsche porno seite, anziane sesso gratis. https://t.co/3rc8PbV1Qw",profanity
BlenderBottle Whiskware GoStack Snack Pack 3 Pack – Weiß ab 12.99 EUR https://t.co/mnPRlPxjm3,none
"Eisern Union!!!!!
SCHEIß VfB!!!!! https://t.co/d4Q7uSWBTk",profanity
"Kein bog mir den Arsch für dich auf zu reißen, ohne das du auch nur einmal das selbe für mich tust!",none
Mein Hirn an Werktagen https://t.co/PnhSPCYfLx,none
"RT @angelam21983732: @petra58249513 @PIPO124567 @krippmarie @jouwatch Merkels Ingenieure, jetzt werden die Deutschen auf sie arbeiten müsse…",none
@sadsleepyloser er hat mich jetzt auch noch cute madchen genannt ich möchte kotzen,none
RT @unwreq23: @spoookeyy @vinyu23 @Akame_owo @Sentakuu71 Diese dumme abgeranzte Anime tukke,offensive
"@SPIEGELONLINE Um Trumps Arsch hoch zu hieven, bedarf es nur einiger Knallfrösche. Das versteht er.",none
"Gratis porno gewalt, sexo swinger gratis. Reife frauen pornos deutsche noticias porno gratis. https://t.co/poz6bGcOuA",profanity
@tagesschau Hausgemacht! Verteidigung ist Menschenrecht!,none
"RT @NachDenkSeiten: Dumm, dümmer, Deutschland – wir sanktionieren und die USA lachen sich ins Fäustchen https://t.co/WeJS8bIzNs",none
@Robert19594 @rebound541 @pepper46477330 Sollte das nicht Merkel sein?,none
@DatDiscordBoy 64 &gt;&gt; Galaxy &gt;&gt;&gt;&gt;&gt;&gt;&gt; Sunshine &gt; Odyssey,none
RT @HomoBehaviorali: @tagesschau Ist das noch öffentlich-rechtliches Fernsehen oder schon Staatsfunk?,none
"@DrDavidBerger ""Merkel,s ""Fachkräfte"" aber für was??",none
Billie Eilish ist einfach 1 Cutieπ. Wer ist schon Ariana Grande? &gt;:(,none
"@ZDFheute Hört sich ja echt toll an!
wenn nur die Lebenshaltungskosten nicht noch viel, viel mehr gestiegen wären ...",none
"@Karsten71 Das typische Bild eines Linken!!!
Lallend mit der Bierflasche in der Hand,aber Hauptsache Antifa und gegen ""Nazis""...
😂😂😂",hateful
"RT @gregormodos: Holen wir uns unser Land von den #Linken, den #Grünen, der #CDU &amp; der #SPD zurück. Bei #LtwTh19 #AfDwählen. Für #thüringen…",none
@JoRoe14 Es könnte aber auch eine #Grüne in #Görlitz OB werden @FranziskaOL 💪💪💪,none
"Menschen die einem an der Kasse am Arsch kleben.
Dadurch wird’s nicht schneller. Und ich absichtlich langsam 🤓",none
RT @VonSchwer: Merkel-Regierung immer dreister: Hunderte neue Häuser für Asylbewerber &gt; Notunterkünfte für Deutsche ‼️Unzumutbare Zustände…,none
@ZDFheute @ZDF der wettbewerb ist die peinlichste form des eskapismus.,none
"RT @jan_buehlbecker: #AfD-Politiker Reil sagt, dass Europaparlament sei überflüssig ""wie ein Pickel am Arsch"". Eine solche Parlamentsverach…",none
Das bemerken sie erst jetzt?? So war es schon 2015  das man alles suspendiert hat was nicht SED konform war Merkel… https://t.co/shlabkZC22,none
"RT @slimemock: Ein Kollege hat mir in die Eier aus spass getreten

Ich hau ihn aus spass jetzt ne Bierflasche gegen Kopf du hurensohn",offensive
@x_euli Hört sich nach einen perfektes date für mich an,none
RT @KramerGartenbau: Eine kleine grüne Wand um die Natur zurück zu bringen #livingwall #aufdassdiestädtegrünerwerden https://t.co/1piU7fnHjx,none
"@JochenFlasbarth Und pro Kopf ist bei uns in Deutschland und Europa viel (!) mehr einzusparen! 
Aber es ist immer l… https://t.co/YsZxTDkcAw",none
nackte frauen baden kostenlose deutsche eheluder pornos fette frauen lecken clip xxx gratis https://t.co/bFQG5u8QuW,profanity
canal porno gratis geiler nackter arsch sexy video gratis https://t.co/BsmXPml89s,profanity
"RT @Enfrogge: Jetzt mal unter uns. Der Scheiss hier, der macht doch nicht süchtig, oder?",none
"Echt schade, wie offensiv das hier gerade abläuft. Das stimmt nicht. Ich bin als Kandidatin in der derzeitigen Ausg… https://t.co/t6h2OYPJ6v",none
RT @tagesschau: Interaktiv: So wanderten deutsche Wähler bei der EU-Wahl https://t.co/AZmmxmDuvl #Europawahl2019 #EUElections2019 #Wählerwa…,none
"https://t.co/pj8uWgnBX7 
#KlöberMeraXL #BürostuhlGroßePersonen  #BürostühlMeraXL
Bürostuhl gesundes Sitzen MER78 XS… https://t.co/qXRRAjuUhC",none
@JuliusIVX Die Deutschen mögen Die Grünen nicht also ab in ein Land das noch rechter ist,none
@FrauProper Wie lange kennst du die Darlings schon?,none
@sebastiankurz Halt doch einfach mal die Fresse Boomer,offensive
Halt einfach die Fresse Dominic Herzberg,offensive
RT @JChristandl: Einfach eine Bagasch https://t.co/68ncf18a2k,none
@welt Merkel Deutschland eben......die Frau auch doch total versagt,none
"Dinge die ich nach meinem Studium nie wieder machen werde:
Schaltpläne in LaTeX zeichnen. Was ein Scheiß.",none
"@frittenmelly Ich sag nur, was erwartet man von einem Bildartikel?? Einfach ekelhaft!",none
Honestly das ist so dumm. James ist scheisse aber die Palette ist gut. Ich nehm auch welche wenn einer seine loswer… https://t.co/ZisXmORuRm,none
French Open: Deutsche Außenseiter chancenlos gegen die Tennis-Stars Federer und Nadal... https://t.co/dVcbDfbzIC,none
"Wenn man unterwegs ist, kommt es einem vor als gäbe es nur noch Idioten.",hateful
@parents4future @wozukunft Dumme Idioten sind immer bei bei Dummen Ansichten dabei !,profanity
RT @BreezyPayback: Wenn du stattwie ein Mann wie ein Hurensohn dasitzt https://t.co/cvJuIBFTNO,profanity
"RT @romannervnicht: ""gib arsch kleine kah"" war wohl doch die falsche herangehensweise https://t.co/dIf8dIPt9q",profanity
"RT @dr_veterinaer: wir warten doch alle nur auf den menschen, der dir nach dem duschen das handtuch reicht.

und dann zurück zieht und grin…",none
@LeopoldStammler @guenschl @APrestros @Hoebi75 @HeleneSteiner4 Dass sich Kurz als Befehlsempfänger von Merkel und N… https://t.co/XugLcyb3nD,none
@MimmisMama Und den pack wieder zurück in Karton! ☝🏼,none
@RAStadler @sixtus @christophnebgen Man könnte ja auch einfach die Grünen wählen 😉,none
@Merkel hat ein suuuper Rhythmusgefühl 😄😄😄,none
Gabriel gegen Sparkurs: Abgaben und Unternehmensteuern senken https://t.co/f7hSyvVWLJ,none
@hilfebinhure doch halts maul,profanity
@darthtoastbrot Ekelhaft! Brauner Abschaum!,hateful
"Willkommen zurück, 254-122-madia-up!",none
RT @verusoss1: So war es bei den Nazis auch. https://t.co/zKt4lcHPcc,none
@RasmusAndresen Noch mehr Migranten auf dem Weg das deutsche Volk zu zerstören....,hateful
"@AchimSpiegel Niemand vergißt was. Es gibt vermutlich kein anderes Volk der Welt, das die Verbrechen seiner Vorfahr… https://t.co/t0eAwrayJm",none
Abbaurecht hört enneaeterisch,none
"Kamnonym frontet hier Kanak Frauen weil er stabilen Rücken* hat

*seine Nazi Eltern Sponsorn ihm keller",offensive
"@kleinerdonner_m Einfach dumme Menschen,lass dich nicht ärgern💙",none
"RT @helarctos: Wo sind die Frauen? Sitzen die den Herren gegenueber? Oder am Katzentisch? Oder in der Kueche?
Wo sind die Frauen? https://t…",none
RT @obvsthiam: @IMMORTALSCUMBRO DEINER IST HALT ECHT WOWYYYY,none
@Aqosteee @cClearz Dikka ratter doch einfach weg von mir aus verballer halt die 30 kugeln kuda aber hör doch net au… https://t.co/a9yuHci346,none
@c_lindner @Welle_Haidball @SawsanChebli Halt die Fresse,offensive
Charaktere: Nowottny: Merkel kann ein warmes Kölsch gefrieren lassen https://t.co/vkvo6PbNUB https://t.co/Rch7hJqXHi,none
"@dwarfplanet Immer der, der dumm fragt.",none
Wahlsieg der Grünen in Tübingen: Grüner geht’s kaum https://t.co/UzNqO8RJRt https://t.co/jB4fvLkpM5,none
@WandaZietz halt doch einfach deine dumme Fresse. https://t.co/XsNm7Z18AH,offensive
Ich werde es nicht wegschmeissen das ist das einzigste noch was mir von meinem geliebten Baka Idioten Exfreund übri… https://t.co/QgCtly0ZNj,none
"@Karl_Lauterbach Falsch, die Nationalsozialisten waren Idealisten. Unter Hitler sind viele SPDler zu den Nazis über… https://t.co/3QpBrFakuU",none
"RT @stein_schreibt: Hitler, #Chemnitz, die Identitären, die @DBurschenschaft, Kalbitz, #Höcke, Gauland, @alex_malenki, @Martin_Sellner, die…",none
"@SenaJulya @PassiValerio @christianxxx1 @dos_meninos @transexclub geiler Arsch, spritzt du auch schön, wenn man die… https://t.co/3HAopBujGG",profanity
hört mal auf hässliche leute zu retweeten ihr bastarde was soll der scheiß,profanity
"RT @HelgeBruhn: @ollilein69 @FlixBus_DE Hier sitzen insgesamt 5 Leute im bus, hier bei mir ar keiner 😘 Aber selbst wenn, viel mehr Beinfrei…",none
"@dd_rico Hihi, der wusste einfach net, was seine Frau wollte: ""Aperol. Ist das Alkohol?"" ""Ja. Soll's ein Aperol-Spr… https://t.co/D5t2mtp64O",none
"RT @deutsch365: 🇮🇹🇮🇹🇮🇹‼️ @MatteoSalviniMI: ""Wer hat Europa betrogen? Die Merkels, die Macrons und die Junckers! Sie haben dieses Europa im…",hateful
@grit_lady Wie wäre es mit nem Job? Da kriegste Geld und nicht jeder muss deine Fresse sehen,profanity
RT @_Itookmyprozac: Jetzt kuck ich seit 3 Minuten #AnneWill  und könnte wegen #meuthen schon meinen Kopf gegen die Wand schlagen,none
"RT @pinkcrazypony: Der Reporter redet von der Berliner Kriminalitätsstatistik und der junge Mann redet vom Islam. 

Besser könnte man einen…",none
@iaminhellandyou @MlCHELANGELHOE @currygewuerz @iamomarscurr @iulieeer Halt die Fresse,profanity
RT @valuwunr2: alben sind einfach so viel cooler als diese permanenten single releases die ganze zeit :(,none
@VfB @nicoivang19 Scheiß DFB,profanity
"@tagesschau Schon wieder ein Uber-Artikel?
Völlig uninteressant zu erfahren, wo die grün verblendeten Journalisten… https://t.co/iKsPPpKmjP",none
@tagesschau Während uns die Politiker über die Medien anlügen?🙄,none
"Es ist sooooo verdammt kalllllttttt hier. 
Ich friere mir alles ab. 

#dialyse",none
RT @Dealo_RU: Animus: Rooz du verstehst das nicht. Es war nicht mit dem Islam vereinbar zurückzuschlagen. https://t.co/PY0x7gy9Uf,none
"@welt Wieso schauen die meisten „Influenzer“ alle aus wie irgend ein Clown??? ninja hat angerufen, er will seine blaue Perücke zurück",none
Warum gibt es so Menschen die ein Hoodie tragen aber die Ärmel hochkrempeln??? Du bastard zieh doch einfach ein T-Shirt an,profanity
"RT @MalteKaufmann: Es ist einfach so unglaublich, wie die Medien einer grünen Regierung entgegengeifern und den ""Kanzler #Habeck"" herbeisch…",none
"RT @wokeup777: “Der Islam ist eine Sekte, die im Widerspruch zur angolanischen Kultur steht.“ Ich möchte hinzufügen, nicht nur zur angolani…",hateful
"@Ballou381 @SawsanChebli Was heißt sauer, mich kotzen solch dumme Menschen einfach an die auch noch von meinen steu… https://t.co/S2aHJl7hUO",hateful
@EASPORTSFIFA @EA_Germany  was soll das ? Will mein pack https://t.co/1RFIEd4Ghw,none
"RT @GeraldGrosz: Frau Merkel, Frau Barley! In Wahrheit vollziehen Sie mit Ihrem polygamistischen Einbürgerungsgesetz nun auch rechtlich jen…",none
@dieliebeanna Willkommen zurück!,none
RT @echtnichtstevo: mein gehirn immer wenn ich mit @2theskyy rede https://t.co/RK2IFqeVus,none
"#NWBRS1

+++ Ausfall +++ Verden (Aller) (ab 07:33) -&gt; Bremen-Vegesack (an 08:25)  am 31.05.2019  Grund: Betrieblich… https://t.co/9YkjYOxZnC",none
@kingabrieu Gabriel Gabriel kkkkkkkkkkkm,none
"@tagesschau ÖR-Framing - Explosion. Ausländische Medien berichten wahrheitsgemäß, wie auch Macron, von einem Anschl… https://t.co/rZ3yIPrqeP",none
ich will einfach verschwinden wie falco,none
Richie Kotzen https://t.co/sjcxkPJz1H,none
"RT @turi2: Ein Handwerks-Verleger mit zwei linken Händen, das gibt's: ""Ich kann nicht mal einen Nagel in die Wand schlagen"", sagt Alexander…",none
"RT @FJ_Murau: Liebe Virginia Woolf,

Ich war immer ein Romantiker. Rotwein, Chansons, Tanz der Geschlechter bei Sonnenuntergang. Früher sch…",none
@neospiesser @ZDFheute Sagen diese Idioten über die anderen Idioten die nicht hingehen ebenso.,none
"RT @ab19868: Muslimische Welt empört
Angola verbietet den Islam https://t.co/Q1UcQcrL8w",none
"RT @intramorus: Und jetzt alle nochmal von vorne:

Nazis sind nicht dumm, sondern menschenverachtend.

Nazis sind nicht dumm, sondern böse.…",none
"RT @avukatramo: SJetzt zu meinem Hauptjob in der Politik.
Deutsche Doppelmoral und deutsche Hetze gegen Muslime, vor allem gegen das Kopftu…",none
@RegSprecher @Harvard Glückwunsch Frau #Merkel. Und willkommen in den heiligen Hallen der Ehrendoktorwürde.#Harvard… https://t.co/9mxY2A3M4R,none
@dieserbutzi Ich Neonlicht einfach Christine und alles ist palleti,none
Mein Weg zurück ins Leben: Die Eier des Hühnchens und der Speck des Schweinch... https://t.co/nbJPGls6xP,none
Hey ... schalten wir doch einfach das ganze Internet ab 🙄,none
@tim0cy @FlashSkyNews @STARGAMESTV69 @ex1lity alter ihr idioten müsst echt mal zu lernen wie man leute untagt,none
"RT @DrDavidBerger: Die Politiker der Altparteien liefern die Vorlage für die Aktionen der Rotfaschisten
https://t.co/LtVl6yxzgg #EUWahl2019…",none
